模块,测试点,测试步骤,预期结果
web端,【功能-添加成员界面-账号（必填项）】单独空格，提示【请填写账号】，输入框与提示文案展示为红色
web端,"【功能-添加成员界面-账号（必填项）】""~!@#$%^&*()_+{}|[]\:""<>?;',./?;:'-=",提示帐号只能由字母、数字及符号（.-_@）组成
web端,【功能-添加成员界面-账号（必填项）】输入重复账号，页面展示提示信息【该帐号已被“xx”占有】
web端,【功能-添加成员界面-性别】单选框文案展示正确【男】【女】
web端,【功能-添加成员界面-性别】默认选择【男】
web端,【功能-添加成员界面-性别】鼠标选择男、女，只能有一个被选择高亮
web端,【功能-添加成员界面-手机-国际冠码下拉列表】下拉列表默认值展示【+ 86】
web端,【功能-添加成员界面-手机-国际冠码下拉列表】点击三角箭头，展示下拉列表内容完整
web端,【功能-添加成员界面-手机-国际冠码下拉列表】在下拉列表中点击选项，选择的内容正常展示在选择框中
web端,【功能-添加成员界面-手机-国际冠码下拉列表】输入部分内容支持模糊匹配
web端,【功能-添加成员界面-手机-手机号输入框】默认文案展示正确：【成员通过验证手机后可加入企业】
web端,【功能-添加成员界面-手机-手机号输入框】点击光标高亮展示在输入框内，默认文案消失
web端,【功能-添加成员界面-手机-手机号输入框】11位数字，无提示
web端,【功能-添加成员界面-手机-手机号输入框】10位数字，提示【请填写正确的手机号码】，输入框边框与提示文案展示为红色
web端,【功能-添加成员界面-手机-手机号输入框】12位数字，提示【请填写正确的手机号码】，输入框边框与提示文案展示为红色
web端,【功能-添加成员界面-手机-手机号输入框】11位（数字+字母），提示【请填写正确的手机号码】，输入框边框与提示文案展示为红色
web端,【功能-添加成员界面-手机-手机号输入框】11位（数字+特殊字符），提示【请填写正确的手机号码】，输入框边框与提示文案展示为红色
web端,【功能-添加成员界面-手机-手机号输入框】11位（数字+汉字），提示【请填写正确的手机号码】，输入框边框与提示文案展示为红色
web端,【功能-添加成员界面-手机-手机号输入框】输入重复手机号，页面展示提示信息【该手机已被“xx”占有】
web端,【功能-添加成员界面-座机】无默认文案
web端,【功能-添加成员界面-座机】点击光标高亮展示在输入框内
web端,【功能-添加成员界面-座机】为空，无提示
web端,【功能-添加成员界面-座机】输入【1】，无提示
web端,【功能-添加成员界面-座机】输入【1-】，无提示
web端,【功能-添加成员界面-座机】输入31个字符（包含数字和-），无提示
web端,【功能-添加成员界面-座机】输入32个字符（包含数字和-），无提示
web端,【功能-添加成员界面-座机】输入33个字符（包含数字和-），提示【最多32个字符】，输入框边框与提示文案展示为红色
web端,【功能-添加成员界面-座机】31个字符前面加空格，无提示
web端,【功能-添加成员界面-座机】31个字符后面加空格，无提示
web端,【功能-添加成员界面-座机】30个字符前后加空格，无提示
web端,【功能-添加成员界面-座机】31个字符中间加1个空格，无提示
web端,【功能-添加成员界面-座机】单独空格，无提示
web端,"【功能-添加成员界面-座机】""~!@#$%^&*()_+{}|[]\:""<>?;',./?;:'-=","提示【座机号码由1-32位的纯数字、""-""或"",""号组成】，输入框与提示文案展示为红色"
web端,【功能-添加成员界面-邮箱】无默认文案
web端,【功能-添加成员界面-邮箱】点击光标高亮展示在输入框内
web端,【功能-添加成员界面-邮箱】输入5位【x@x.x】，提示【请填写正确的邮箱地址】，输入框与提示文案展示为红色
web端,【功能-添加成员界面-邮箱】输入6位【x@x.xx】，无提示
web端,【功能-添加成员界面-邮箱】输入7位符合邮箱规则的内容，无提示
web端,【功能-添加成员界面-邮箱】输入63位符合邮箱规则的内容，无提示
web端,【功能-添加成员界面-邮箱】输入64位符合邮箱规则的内容，无提示
web端,【功能-添加成员界面-邮箱】输入65位符合邮箱规则的内容，提示【邮箱长度为 6-64 个字符】，输入框与提示文案展示为红色
web端,【功能-添加成员界面-邮箱】输入6位不符合邮箱规则的内容，提示【请填写正确的邮箱地址】，输入框与提示文案展示为红色
web端,【功能-添加成员界面-邮箱】63位符合邮箱规则的内容，前面加空格，无提示
web端,【功能-添加成员界面-邮箱】63位符合邮箱规则的内容，后面加空格，无提示
web端,【功能-添加成员界面-邮箱】63位符合邮箱规则的内容，中间加空格，无提示
web端,【功能-添加成员界面-邮箱】62位符合邮箱规则的内容，前后加空格，无提示
web端,【功能-添加成员界面-邮箱】单独空格，无提示
web端,"【功能-添加成员界面-邮箱】""~!@#$%^&*()_+{}|[]\:""<>?;',./?;:'-=",提示【请填写正确的邮箱地址】，输入框与提示文案展示为红色
web端,【功能-添加成员界面-邮箱】输入重复邮箱，页面展示提示信息【该邮箱已被“xx”占有】
web端,【功能-添加成员界面-地址】无默认文案
web端,【功能-添加成员界面-地址】点击光标高亮展示在输入框内
web端,【功能-添加成员界面-地址】为空，无提示
web端,【功能-添加成员界面-地址】输入1个字符，无提示
web端,【功能-添加成员界面-地址】输入127个字符，无提示
web端,【功能-添加成员界面-地址】输入128个字符，无提示
web端,【功能-添加成员界面-地址】输入129个字符，，提示【地址不能超过128个字符】，输入框边框与提示文案展示为红色
web端,【功能-添加成员界面-地址】127个字符前面加空格，无提示
web端,【功能-添加成员界面-地址】127个字符后面加空格，无提示
web端,【功能-添加成员界面-地址】126个字符前后加空格，无提示
web端,【功能-添加成员界面-地址】127个字符中间加1个空格，无提示
web端,【功能-添加成员界面-地址】单独空格，无提示
web端,"【功能-添加成员界面-地址】""~!@#$%^&*()_+{}|[]\:""<>?;',./?;:'-=",无提示
web端,【功能-添加成员界面-部门（必填项）】默认部门信息展示正常
web端,【功能-添加成员界面-部门（必填项）】展示部门为主部门时，展示【主】图标
web端,【功能-添加成员界面-部门（必填项）】设置图标展示正常
web端,【功能-添加成员界面-部门（必填项）】修改按钮展示正常
web端,【功能-添加成员界面-部门（必填项）】展示部门为主部门时，点击设置图标，展示下拉列表，列表中内容【删除】
web端,【功能-添加成员界面-部门（必填项）】展示部门不是主部门时，点击设置图标，展示下拉列表，列表中内容【设为主部门】【删除】
web端,【功能-添加成员界面-部门（必填项）】展示部门不是主部门时，点击设置图标，选择设为主部门，部门后展示【主】图标
web端,【功能-添加成员界面-部门（必填项）】点击设置图标，选择删除，部门信息不展示
web端,【功能-添加成员界面-部门（必填项）】点击修改按钮，进入选择成员所在部门界面
web端,【功能-添加成员界面-职务】无默认文案
web端,【功能-添加成员界面-职务】点击光标高亮展示在输入框内
web端,【功能-添加成员界面-职务】为空，无提示
web端,【功能-添加成员界面-职务】输入1个字符，无提示
web端,【功能-添加成员界面-职务】输入127个字符，无提示
web端,【功能-添加成员界面-职务】输入128个字符，无提示
web端,【功能-添加成员界面-职务】输入129个字符，提示【职务名称不能超过128个字符】，输入框边框与提示文案展示为红色
web端,【功能-添加成员界面-职务】127个字符前面加空格，无提示
web端,【功能-添加成员界面-职务】127个字符后面加空格，无提示
web端,【功能-添加成员界面-职务】126个字符前后加空格，无提示
web端,【功能-添加成员界面-职务】127个字符中间加1个空格，无提示
web端,【功能-添加成员界面-职务】单独空格，无提示
web端,"【功能-添加成员界面-职务】""~!@#$%^&*()_+{}|[]\:""<>?;',./?;:'-=",无提示
web端,【功能-添加成员界面-身份】单选框文案展示正确【普通成员】【上级】
web端,【功能-添加成员界面-身份】默认选择【普通成员】
web端,【功能-添加成员界面-身份】鼠标选择普通成员、上级，只能有一个被选择高亮
web端,【功能-添加成员界面-身份】选择上级，身份下方展示负责部门信息
web端,【功能-添加成员界面-对外信息】文案展示正确
web端,【功能-添加成员界面-企业简称】企业名称展示正确
web端,【功能-添加成员界面-职务】单选框文案展示正确【同步公司内职务】【自定义】
web端,【功能-添加成员界面-职务】默认选择【同步公司内职务】
web端,【功能-添加成员界面-职务】鼠标选择同步公司内职务、自定义，只能有一个被选择高亮
web端,【功能-添加成员界面-职务】选择自定义，自定义选项右侧展示输入框
web端,【功能-添加成员界面-职务】输入框验证,长度验证,为空，提示【对外信息中职务名称不能为空】
web端,【功能-添加成员界面-通过邮件或短信发送企业邀请】复选框文案展示正确
web端,【功能-添加成员界面-通过邮件或短信发送企业邀请】默认选中
web端,【功能-添加成员界面-通过邮件或短信发送企业邀请】鼠标点击可以取消
web端,【功能-添加成员界面-通过邮件或短信发送企业邀请】可以重复点击选中或者取消
web端,【功能-添加成员界面-保存并继续添加】正常填写信息，点击保存并继续添加按钮，提示【保存成功】，界面停留在添加成员界面，界面恢复初始状态
web端,【功能-添加成员界面-保存】正常填写信息，点击保存按钮，提示【保存成功】，返回通讯录界面
web端,【功能-添加成员界面-取消】内容未填写，点击取消按钮，返回通讯录界面
web端,【功能-添加成员界面-取消】已填写内容，点击取消按钮，展示提示框,"标题：提示
关闭按钮
文案：成员的资料尚未保存，确定要离开吗？
按钮：留在此页 离开此页"
web端,【功能-添加成员界面-取消】提示框中点击关闭按钮，提示框关闭，回到添加成员界面，界面中已经输入的内容不变
web端,【功能-添加成员界面-取消】提示框中点击留在此页按钮，提示框关闭，回到添加成员界面，界面中已经输入的内容不变
web端,【功能-添加成员界面-取消】提示框中点击离开此页按钮，提示框关闭，回到通讯录界面
web端,【功能-编辑头像界面】界面展示,与UI设计一致
web端,【功能-编辑头像界面】操作,关闭按钮,点击关闭按钮，编辑头像界面关闭，回到通讯录界面
web端,【功能-选择成员所在部门界面】界面展示,与UI设计一致
web端,【功能-选择成员所在部门界面】操作,关闭按钮,点击关闭按钮，界面关闭，回到添加成员界面
web端,【功能-场景-界面不输入内容保存】界面不输入内容，点击保存并继续添加按钮，无响应，留在添加成员界面
web端,【功能-场景-界面不输入内容保存】界面不输入内容，点击保存按钮，添加失败，无响应，留在添加成员界面
web端,【功能-场景-必填项验证】填写非必填项内容，姓名、账号为空，点击保存并继续按钮，页面展示提示信息【请填写姓名】
web端,【功能-场景-必填项验证】填写非必填项内容，姓名、账号为空，点击保存按钮，页面展示提示信息【请填写姓名】
web端,【功能-场景-必填项验证】非必填项置空，姓名为空，填写账号和手机号，点击保存按钮，页面展示提示信息【请填写姓名】
web端,【功能-场景-必填项验证】非必填项置空，账号为空，填写姓名和手机号，点击保存按钮，页面展示提示信息【请填写账号】
web端,【功能-场景-必填项验证】非必填项置空，删除部门信息，填写姓名、账号和手机号，点击保存按钮，页面展示提示信息【请选择成员所属部门】
web端,【功能-场景-手机号和邮件不可同时为空验证】填写姓名、账号，点击保存按钮，提示【手机和邮箱不能同时为空】，手机号输入框与提示文案展示为红色
web端,【功能-场景-手机号数据约束验证】手机号输入非1开头的11位数字，点击保存按钮，提示请填写正确手机号码
web端,【功能-场景-手机号数据约束验证】手机号码 空格+重复号码验证
web端,【功能-场景-非国内手机号验证】输入姓名、账号、手机号，选择其他国家冠码，点击保存按钮，进入成员手机二次确认界面
web端,【功能-场景-非国内手机号验证】成员手机二次确认界面展示,"标题：成员手机二次确认
关闭按钮
文案：请再次输入成员手机
展示国家冠码
手机号输入框，默认文件：手机号
按钮：确定 取消"
web端,【功能-场景-非国内手机号验证】查看国家冠码展示与选择一致
web端,【功能-场景-非国内手机号验证】点击取消按钮，成员手机二次确认界面关闭，回到添加成员界面
web端,【功能-场景-非国内手机号验证】在成员手机二次确认界面，输入一致手机号，点击确定按钮，保存成功，回到通讯录界面
web端,【功能-场景-非国内手机号验证】在成员手机二次确认界面，输入不一致手机号，点击确定按钮，展示提示信息【输入手机与之前不一致】
web端,【功能-场景-非国内手机号验证】点击关闭按钮，成员手机二次确认界面关闭，回到添加成员界面
web端,【功能-场景-连续添加】快速连续点击保存按钮，不会重复提交数据
web端,【功能-场景-连续添加】快速连续点击保存并继续添加按钮，不会重复提交数据
web端,【功能-场景-添加后数据展示】添加成员信息成功后，新添加信息正常展示在通讯录列表中，内容与填写内容一致
web端,"【功能-场景-上级图标展示】填写姓名、账号、手机号，身份选择上级，点击保存按钮，
查看通讯录界面信息，上级图标正常展示"
web端,【功能-场景-添加数量上限验证】已有99人，添加新成员可以成功
web端,【功能-场景-添加数量上限验证】已有100人，添加新成员失败，提示信息【最多成员人数为100人】
web端,【功能-场景-网络】弱网保存，可以保存成功
web端,【功能-场景-网络】断网保存，提示【网络异常，请稍后再试】
web端,【功能-场景-数据库】输入情况也不一样 像DB2  UTF-8字符集 3个字符 算一个汉字  一般的都是2个字符算一个汉字
web端,【功能-隐性需求】表单是否支持tab键
web端,【功能-隐性需求】表单是否支持回车键
web端,【功能-隐性需求】表单输入框是否支持复制粘贴
web端,【功能-隐性需求】点击浏览器刷新键，页面刷新，展示通讯录界面
web端,【UI 测试】切换窗口大小，将窗口缩小后，页面是否按比例缩小或出现滚动条
web端,【UI 测试】用滚动条移动页面时，页面的控件是否显示正常
web端,【链接测试】未登录，访问添加成员界面url，不显示添加成员界面
web端,【链接测试】在添加成员界面点击页面中其他链接，可以正确跳转到对应页面
web端,【兼容性测试】Chrome界面展示正常
web端,【兼容性测试】FireFox界面展示正常
web端,【兼容性测试】Safari界面展示正常
web端,【安全性】null
web端,【安全性】NULL
web端,【安全性】javascript
web端,【安全性】<script></script>
web端,【安全性】<title>
web端,【安全性】<html>
web端,"【安全性】<script>alert(""abc"")</script>"
web端,"【安全性】doucment.write(""abc"")"
web端,【安全性】<b>hello</b>
